cell	locus	chr	pos	significant	dist_bp	dist_bp_any_record	min_fdr
HCC_low x Soskic_CD4	2_26	2		False	788082.0	788082.0	0.9877157900355036
HCC_low x Soskic_CD4	2_27	2		False	6276486.0	6276486.0	0.9509300222012762
HCC_low x Soskic_CD4	2_28	2		False	9839097.0	9839097.0	0.9877157900355036
HCC_low x Soskic_CD4	2_29	2		False	10990226.0	10990226.0	0.9509300222012762
HCC_low x Soskic_CD4	2_3	2		False	104870327.0	104870327.0	0.9800230379277084
HCC_low x Soskic_CD4	2_30	2		False	15414571.0	15414571.0	0.9877157900355036
HCC_low x Soskic_CD4	2_31	2		False	30777167.0	30777167.0	0.9877157900355036
HCC_low x Soskic_CD4	2_32	2		False	32166705.0	32166705.0	0.9877157900355036
HCC_low x Soskic_CD4	2_33	2		False	31387430.0	31387430.0	0.9877157900355036
HCC_low x Soskic_CD4	2_34	2		False	21400827.0	21400827.0	0.9877157900355036
HCC_low x Soskic_CD4	2_35	2		False	19719149.0	19719149.0	0.9800230379277084
HCC_low x Soskic_CD4	2_36	2		False	15920499.0	15920499.0	0.9877157900355036
HCC_low x Soskic_CD4	2_37	2		False	11835857.0	11835857.0	0.9877157900355036
HCC_low x Soskic_CD4	2_38	2		False	574780.0	574780.0	0.9800230379277084
HCC_low x Soskic_CD4	2_39	2		False	4980754.0	4980754.0	0.8165916885431819
HCC_low x Soskic_CD4	2_4	2		False	100590868.0	100590868.0	0.9999613269053208
HCC_low x Soskic_CD4	2_40	2		False	6181750.0	6181750.0	0.9877157900355036
HCC_low x Soskic_CD4	2_41	2		False	9777715.0	9777715.0	0.9877157900355036
HCC_low x Soskic_CD4	2_42	2		False	11660372.0	11660372.0	0.9800230379277084
HCC_low x Soskic_CD4	2_43	2		False	12774289.0	12774289.0	0.9877157900355036
HCC_low x Soskic_CD4	2_44	2		False	1703965.0	1703965.0	0.9877157900355036
HCC_low x Soskic_CD4	2_45	2		False	1487285.0	1487285.0	0.9509300222012762
HCC_low x Soskic_CD4	2_46	2		False	5493558.0	5493558.0	0.9877157900355036
HCC_low x Soskic_CD4	2_47	2		False	6970184.0	6970184.0	0.9030917471893496
HCC_low x Soskic_CD4	2_48	2		False	10262745.0	10262745.0	0.9959823423494666
HCC_low x Soskic_CD4	2_49	2		False	13113457.0	13113457.0	0.832966891498928
HCC_low x Soskic_CD4	2_5	2		False	92961228.0	92961228.0	0.8165916885431819
HCC_low x Soskic_CD4	2_50	2		False	20905546.0	20905546.0	0.8165916885431819
HCC_low x Soskic_CD4	2_51	2		False	22966731.0	22966731.0	0.8366623731618238
HCC_low x Soskic_CD4	2_6	2		False	91463867.0	91463867.0	0.9800230379277084
HCC_low x Soskic_CD4	2_7	2		False	89938098.0	89938098.0	0.9877157900355036
HCC_low x Soskic_CD4	2_8	2		False	87930867.0	87930867.0	0.9877157900355036
HCC_low x Soskic_CD4	2_9	2		False	82628976.0	82628976.0	0.9877157900355036
HCC_low x Soskic_CD4	3_0	3		False	123195943.0	123195943.0	0.9877157900355036
HCC_low x Soskic_CD4	3_1	3		False	121561619.0	121561619.0	0.9800230379277084
HCC_low x Soskic_CD4	3_10	3		False	80734298.0	80734298.0	0.9800230379277084
HCC_low x Soskic_CD4	3_11	3		False	79088915.0	79088915.0	0.981831940804085
HCC_low x Soskic_CD4	3_12	3		False	76042168.0	76042168.0	0.9800230379277084
HCC_low x Soskic_CD4	3_13	3		False	73087756.0	73087756.0	0.9196652984907902
HCC_low x Soskic_CD4	3_14	3		False	69762398.0	69762398.0	0.9800230379277084
HCC_low x Soskic_CD4	3_15	3		False	67936997.0	67936997.0	0.9800230379277084
HCC_low x Soskic_CD4	3_16	3		False	59993583.0	59993583.0	0.9877157900355036
HCC_low x Soskic_CD4	3_17	3		False	57268899.0	57268899.0	0.9800230379277084
HCC_low x Soskic_CD4	3_18	3		False	53311792.0	53311792.0	0.9877157900355036
HCC_low x Soskic_CD4	3_19	3		False	39136882.0	39136882.0	0.9877157900355036
HCC_low x Soskic_CD4	3_2	3		False	116094595.0	116094595.0	0.9509300222012762
HCC_low x Soskic_CD4	3_20	3		False	24570252.0	24570252.0	0.9800230379277084
HCC_low x Soskic_CD4	3_21	3		False	17579242.0	17579242.0	0.9877157900355036
HCC_low x Soskic_CD4	3_22	3		False	14391701.0	14391701.0	0.9800230379277084
HCC_low x Soskic_CD4	3_23	3		False	7144517.0	7144517.0	0.9769494314123074
HCC_low x Soskic_CD4	3_24	3		False	3963239.0	3963239.0	0.9509300222012762
HCC_low x Soskic_CD4	3_25	3		False	1197321.0	1197321.0	0.9800230379277084
HCC_low x Soskic_CD4	3_26	3		False	7437754.0	7437754.0	0.9877157900355036
HCC_low x Soskic_CD4	3_27	3		False	9971040.0	9971040.0	0.9877157900355036
HCC_low x Soskic_CD4	3_28	3		False	12230209.0	12230209.0	0.9800230379277084
HCC_low x Soskic_CD4	3_29	3		False	13290246.0	13290246.0	0.9877157900355036
HCC_low x Soskic_CD4	3_3	3		False	113894064.0	113894064.0	0.9800230379277084
HCC_low x Soskic_CD4	3_30	3		False	24189856.0	24189856.0	0.9877157900355036
HCC_low x Soskic_CD4	3_31	3		False	29118645.0	29118645.0	0.9877157900355036
HCC_low x Soskic_CD4	3_32	3		False	27114479.0	27114479.0	0.9877157900355036
HCC_low x Soskic_CD4	3_33	3		False	24692235.0	24692235.0	0.9800230379277084
HCC_low x Soskic_CD4	3_34	3		False	15767601.0	15767601.0	0.9877157900355036
HCC_low x Soskic_CD4	3_35	3		False	2296685.0	2296685.0	0.9913301311916572
HCC_low x Soskic_CD4	3_36	3		False	8895434.0	8895434.0	0.9800230379277084
HCC_low x Soskic_CD4	3_37	3		False	11795094.0	11795094.0	0.9877157900355036
HCC_low x Soskic_CD4	3_4	3		False	110049240.0	110049240.0	0.6612960920189918
HCC_low x Soskic_CD4	3_5	3		False	102936547.0	102936547.0	0.8941629491589872
HCC_low x Soskic_CD4	3_6	3		False	98850053.0	98850053.0	0.9800230379277084
HCC_low x Soskic_CD4	3_7	3		False	93915093.0	93915093.0	0.9877157900355036
HCC_low x Soskic_CD4	3_8	3		False	85954597.0	85954597.0	0.9800230379277084
HCC_low x Soskic_CD4	3_9	3		False	84419850.0	84419850.0	0.981831940804085
HCC_low x Soskic_CD4	4_0	4		False	37298015.0	37298015.0	0.8645570301220825
HCC_low x Soskic_CD4	4_1	4		False	34557344.0	34557344.0	0.9877157900355036
HCC_low x Soskic_CD4	4_10	4		False	11288798.0	11288798.0	0.9877157900355036
HCC_low x Soskic_CD4	4_11	4		False	8734378.0	8734378.0	0.981831940804085
HCC_low x Soskic_CD4	4_12	4		False	3824322.0	3824322.0	0.9512619486715428
HCC_low x Soskic_CD4	4_13	4		False	853258.0	853258.0	0.9509300222012762
HCC_low x Soskic_CD4	4_14	4		False	2521987.0	2521987.0	0.8437743658633469
HCC_low x Soskic_CD4	4_15	4		False	11766498.0	11766498.0	0.8941629491589872
HCC_low x Soskic_CD4	4_16	4		False	15352513.0	15352513.0	0.9876989001002052
HCC_low x Soskic_CD4	4_17	4		False	18065597.0	18065597.0	0.9877157900355036
HCC_low x Soskic_CD4	4_18	4		False	20418142.0	20418142.0	0.9800230379277084
HCC_low x Soskic_CD4	4_19	4		False	22323607.0	22323607.0	0.9877157900355036
HCC_low x Soskic_CD4	4_2	4		False	32210363.0	32210363.0	0.9877157900355036
HCC_low x Soskic_CD4	4_20	4		False	24855064.0	24855064.0	0.9800230379277084
HCC_low x Soskic_CD4	4_21	4		False	30978926.0	30978926.0	0.9034849338445066
HCC_low x Soskic_CD4	4_22	4		False	34347632.0	34347632.0	0.9509300222012762
HCC_low x Soskic_CD4	4_23	4		False	36883775.0	36883775.0	0.9877157900355036
HCC_low x Soskic_CD4	4_24	4		False	26340329.0	26340329.0	0.9255151112571356
HCC_low x Soskic_CD4	4_25	4		False	12254805.0	12254805.0	0.9877157900355036
HCC_low x Soskic_CD4	4_26	4		False	2870965.0	2870965.0	0.9877157900355036
HCC_low x Soskic_CD4	4_27	4		False	8512074.0	8512074.0	0.9800230379277084
HCC_low x Soskic_CD4	4_28	4		False	10307895.0	10307895.0	0.9687155228114224
HCC_low x Soskic_CD4	4_29	4		False	11426471.0	11426471.0	0.9999613269053208
HCC_low x Soskic_CD4	4_3	4		False	30401914.0	30401914.0	0.9877157900355036
HCC_low x Soskic_CD4	4_30	4		False	18663066.0	18663066.0	0.981831940804085
HCC_low x Soskic_CD4	4_31	4		False	20193794.0	20193794.0	0.9800230379277084
HCC_low x Soskic_CD4	4_4	4		False	21193935.0	21193935.0	0.832966891498928
HCC_low x Soskic_CD4	4_5	4		False	12039955.0	12039955.0	0.9877157900355036
HCC_low x Soskic_CD4	4_6	4		False	45771.0	45771.0	0.9800230379277084
HCC_low x Soskic_CD4	4_7	4		False	2967264.0	2967264.0	0.9877157900355036
HCC_low x Soskic_CD4	4_8	4		False	17407797.0	17407797.0	0.9877157900355036
HCC_low x Soskic_CD4	4_9	4		False	19592338.0	19592338.0	0.9877157900355036
HCC_low x Soskic_CD4	5_0	5		False	829711.0	829711.0	0.9800230379277084
HCC_low x Soskic_CD4	5_1	5		False	13495275.0	13495275.0	0.9800230379277084
HCC_low x Soskic_CD4	5_10	5		False	21971652.0	21971652.0	0.9800230379277084
HCC_low x Soskic_CD4	5_11	5		False	24748897.0	24748897.0	0.9877157900355036
HCC_low x Soskic_CD4	5_12	5		False	27399394.0	27399394.0	0.6612960920189918
HCC_low x Soskic_CD4	5_13	5		False	43918551.0	43918551.0	0.9800230379277084
HCC_low x Soskic_CD4	5_14	5		False	46199669.0	46199669.0	0.9800230379277084
HCC_low x Soskic_CD4	5_15	5		False	66740683.0	66740683.0	0.9877157900355036
HCC_low x Soskic_CD4	5_16	5		False	75279055.0	75279055.0	0.9800230379277084
HCC_low x Soskic_CD4	5_17	5		False	78462407.0	78462407.0	0.9877157900355036
HCC_low x Soskic_CD4	5_18	5		False	81918834.0	81918834.0	0.9877157900355036
HCC_low x Soskic_CD4	5_19	5		False	83378842.0	83378842.0	0.9877157900355036
HCC_low x Soskic_CD4	5_2	5		False	15341544.0	15341544.0	0.9877157900355036
HCC_low x Soskic_CD4	5_20	5		False	87427992.0	87427992.0	0.9769494314123074
HCC_low x Soskic_CD4	5_21	5		False	89194457.0	89194457.0	0.9800230379277084
HCC_low x Soskic_CD4	5_22	5		False	91434851.0	91434851.0	0.9877157900355036
HCC_low x Soskic_CD4	5_23	5		False	95023364.0	95023364.0	0.9877157900355036
HCC_low x Soskic_CD4	5_24	5		False	96642662.0	96642662.0	0.9238961807412882
HCC_low x Soskic_CD4	5_25	5		False	98419650.0	98419650.0	0.9877157900355036
HCC_low x Soskic_CD4	5_26	5		False	104754530.0	104754530.0	0.9877157900355036
HCC_low x Soskic_CD4	5_27	5		False	110713493.0	110713493.0	0.9877157900355036
HCC_low x Soskic_CD4	5_28	5		False	122907668.0	122907668.0	0.9800230379277084
HCC_low x Soskic_CD4	5_29	5		False	127825162.0	127825162.0	0.9509300222012762
HCC_low x Soskic_CD4	5_3	5		False	1993154.0	1993154.0	0.9877157900355036
HCC_low x Soskic_CD4	5_4	5		False	353031.0	353031.0	0.9877157900355036
HCC_low x Soskic_CD4	5_5	5		False	4181781.0	4181781.0	0.8165916885431819
HCC_low x Soskic_CD4	5_6	5		False	7879807.0	7879807.0	0.9877157900355036
HCC_low x Soskic_CD4	5_7	5		False	9645282.0	9645282.0	0.9877157900355036
HCC_low x Soskic_CD4	5_8	5		False	12768157.0	12768157.0	0.9877157900355036
HCC_low x Soskic_CD4	5_9	5		False	16536322.0	16536322.0	0.9800230379277084
HCC_low x Soskic_CD4	6_0	6		False	23071567.0	23071567.0	0.9769494314123074
HCC_low x Soskic_CD4	6_1	6		False	19420974.0	19420974.0	0.981831940804085
HCC_low x Soskic_CD4	6_10	6		False	16401802.0	16401802.0	0.9877157900355036
HCC_low x Soskic_CD4	6_11	6		False	20644481.0	20644481.0	0.9877157900355036
HCC_low x Soskic_CD4	6_12	6		False	40385686.0	40385686.0	0.9800230379277084
HCC_low x Soskic_CD4	6_13	6		False	45768974.0	45768974.0	0.9877157900355036
HCC_low x Soskic_CD4	6_14	6		False	54385691.0	54385691.0	0.6612960920189918
HCC_low x Soskic_CD4	6_15	6		False	56069111.0	56069111.0	0.9877157900355036
HCC_low x Soskic_CD4	6_16	6		False	52046055.0	52046055.0	0.9877157900355036
HCC_low x Soskic_CD4	6_17	6		False	45050116.0	45050116.0	0.9819572543498912
HCC_low x Soskic_CD4	6_18	6		False	42219026.0	42219026.0	0.9877157900355036
HCC_low x Soskic_CD4	6_19	6		False	39470131.0	39470131.0	0.981831940804085
HCC_low x Soskic_CD4	6_2	6		False	18054609.0	18054609.0	0.9800230379277084
HCC_low x Soskic_CD4	6_20	6		False	35152420.0	35152420.0	0.9877157900355036
HCC_low x Soskic_CD4	6_21	6		False	32818804.0	32818804.0	0.9800230379277084
HCC_low x Soskic_CD4	6_22	6		False	25282992.0	25282992.0	0.8645570301220825
HCC_low x Soskic_CD4	6_23	6		False	20445410.0	20445410.0	0.9800230379277084
HCC_low x Soskic_CD4	6_24	6		False	18830032.0	18830032.0	0.9877157900355036
HCC_low x Soskic_CD4	6_25	6		False	16040013.0	16040013.0	0.9877157900355036
HCC_low x Soskic_CD4	6_26	6		False	12599626.0	12599626.0	0.9877157900355036
HCC_low x Soskic_CD4	6_27	6		False	2450495.0	2450495.0	0.9800230379277084
HCC_low x Soskic_CD4	6_28	6		False	216223.0	216223.0	0.9877157900355036
HCC_low x Soskic_CD4	6_29	6		False	1387090.0	1387090.0	0.9509300222012762
HCC_low x Soskic_CD4	6_3	6		False	14329917.0	14329917.0	0.9877157900355036
HCC_low x Soskic_CD4	6_30	6		False	3641279.0	3641279.0	0.9877157900355036
HCC_low x Soskic_CD4	6_31	6		False	15348083.0	15348083.0	0.9877157900355036
HCC_low x Soskic_CD4	6_32	6		False	18965741.0	18965741.0	0.6612960920189918
HCC_low x Soskic_CD4	6_4	6		False	132060.0	132060.0	0.783014499048301
HCC_low x Soskic_CD4	6_5	6		False	81.0	81.0	0.8318661997968179
HCC_low x Soskic_CD4	6_6	6		False	3050317.0	3050317.0	0.6612960920189918
HCC_low x Soskic_CD4	6_7	6		False	6010718.0	6010718.0	0.9877157900355036
HCC_low x Soskic_CD4	6_8	6		False	8959181.0	8959181.0	0.9509300222012762
HCC_low x Soskic_CD4	6_9	6		False	12052531.0	12052531.0	0.9877157900355036
HCC_low x Soskic_CD4	7_0	7		False	89512358.0	89512358.0	0.9877157900355036
HCC_low x Soskic_CD4	7_1	7		False	85704251.0	85704251.0	0.9255151112571356
HCC_low x Soskic_CD4	7_10	7		False	34600697.0	34600697.0	0.9800230379277084
HCC_low x Soskic_CD4	7_11	7		False	23852194.0	23852194.0	0.9877157900355036
HCC_low x Soskic_CD4	7_12	7		False	16952270.0	16952270.0	0.9800230379277084
HCC_low x Soskic_CD4	7_13	7		False	13517556.0	13517556.0	0.9509300222012762
HCC_low x Soskic_CD4	7_14	7		False	2473524.0	2473524.0	0.9877157900355036
HCC_low x Soskic_CD4	7_15	7		False	79938.0	79938.0	0.6612960920189918
HCC_low x Soskic_CD4	7_16	7		False	7369020.0	7369020.0	0.9877157900355036
HCC_low x Soskic_CD4	7_17	7		False	11357703.0	11357703.0	0.9877157900355036
HCC_low x Soskic_CD4	7_18	7		False	602280.0	602280.0	0.8950483507589275
HCC_low x Soskic_CD4	7_19	7		False	4163248.0	4163248.0	0.9800230379277084
HCC_low x Soskic_CD4	7_2	7		False	83851608.0	83851608.0	0.9800230379277084
HCC_low x Soskic_CD4	7_20	7		False	8080841.0	8080841.0	0.9800230379277084
HCC_low x Soskic_CD4	7_21	7		False	9487807.0	9487807.0	0.9769494314123074
HCC_low x Soskic_CD4	7_22	7		False	11686886.0	11686886.0	0.9877157900355036
HCC_low x Soskic_CD4	7_23	7		False	19357192.0	19357192.0	0.8341054186911785
HCC_low x Soskic_CD4	7_24	7		False	21480559.0	21480559.0	0.9877157900355036
HCC_low x Soskic_CD4	7_25	7		False	25670842.0	25670842.0	0.9877157900355036
HCC_low x Soskic_CD4	7_3	7		False	78274978.0	78274978.0	0.9509300222012762
HCC_low x Soskic_CD4	7_4	7		False	67012863.0	67012863.0	0.9800230379277084
HCC_low x Soskic_CD4	7_5	7		False	63862081.0	63862081.0	0.9877157900355036
HCC_low x Soskic_CD4	7_6	7		False	62567746.0	62567746.0	0.9877157900355036
HCC_low x Soskic_CD4	7_7	7		False	52312545.0	52312545.0	0.9877157900355036
HCC_low x Soskic_CD4	7_8	7		False	45591234.0	45591234.0	0.9509300222012762
HCC_low x Soskic_CD4	7_9	7		False	40280719.0	40280719.0	0.9877157900355036
HCC_low x Soskic_CD4	8_0	8		False	126730801.0	126730801.0	0.981831940804085
HCC_low x Soskic_CD4	8_1	8		False	124921102.0	124921102.0	0.9282149592186169
HCC_low x Soskic_CD4	8_10	8		False	56355469.0	56355469.0	0.9607464517703818
HCC_low x Soskic_CD4	8_11	8		False	48456575.0	48456575.0	0.9877157900355036
HCC_low x Soskic_CD4	8_12	8		False	45450062.0	45450062.0	0.9877157900355036
HCC_low x Soskic_CD4	8_13	8		False	37153332.0	37153332.0	0.9769494314123074
HCC_low x Soskic_CD4	8_14	8		False	30868682.0	30868682.0	0.9800230379277084
HCC_low x Soskic_CD4	8_15	8		False	29318515.0	29318515.0	0.9800230379277084
HCC_low x Soskic_CD4	8_16	8		False	23642139.0	23642139.0	0.9800230379277084
HCC_low x Soskic_CD4	8_17	8		False	7239210.0	7239210.0	0.9769494314123074
HCC_low x Soskic_CD4	8_18	8		False	3630968.0	3630968.0	0.9509300222012762
HCC_low x Soskic_CD4	8_19	8		False	2334097.0	2334097.0	0.9877157900355036
HCC_low x Soskic_CD4	8_2	8		False	115271414.0	115271414.0	0.9800230379277084
HCC_low x Soskic_CD4	8_20	8		False	583948.0	583948.0	0.981831940804085
HCC_low x Soskic_CD4	8_21	8		False	1287494.0	1287494.0	0.9877157900355036
HCC_low x Soskic_CD4	8_22	8		False	312568.0	312568.0	0.6612960920189918
HCC_low x Soskic_CD4	8_3	8		False	109382417.0	109382417.0	0.9877157900355036
HCC_low x Soskic_CD4	8_4	8		False	104639271.0	104639271.0	0.8341054186911785
HCC_low x Soskic_CD4	8_5	8		False	101683400.0	101683400.0	0.9800230379277084
HCC_low x Soskic_CD4	8_6	8		False	99361383.0	99361383.0	0.9509300222012762
HCC_low x Soskic_CD4	8_7	8		False	98039804.0	98039804.0	0.9877157900355036
HCC_low x Soskic_CD4	8_8	8		False	88304414.0	88304414.0	0.9877157900355036
HCC_low x Soskic_CD4	8_9	8		False	84499205.0	84499205.0	0.9509300222012762
HCC_low x Soskic_CD4	9_0	9		False			0.9607464517703818
HCC_low x Soskic_CD4	9_1	9		False			0.9877157900355036
HCC_low x Soskic_CD4	9_10	9		False			0.9800230379277084
HCC_low x Soskic_CD4	9_11	9		False			0.9800230379277084
HCC_low x Soskic_CD4	9_12	9		False			0.9800230379277084
HCC_low x Soskic_CD4	9_13	9		False			0.9877157900355036
HCC_low x Soskic_CD4	9_14	9		False			0.9800230379277084
HCC_low x Soskic_CD4	9_15	9		False			0.9877157900355036
HCC_low x Soskic_CD4	9_16	9		False			0.9820763685993152
HCC_low x Soskic_CD4	9_17	9		False			0.9877157900355036
HCC_low x Soskic_CD4	9_18	9		False			0.9877157900355036
HCC_low x Soskic_CD4	9_19	9		False			0.6612960920189918
HCC_low x Soskic_CD4	9_2	9		False			0.9877157900355036
HCC_low x Soskic_CD4	9_20	9		False			0.981831940804085
HCC_low x Soskic_CD4	9_21	9		False			0.9877157900355036
HCC_low x Soskic_CD4	9_22	9		False			0.9877157900355036
HCC_low x Soskic_CD4	9_23	9		False			0.981831940804085
HCC_low x Soskic_CD4	9_24	9		False			0.6612960920189918
HCC_low x Soskic_CD4	9_25	9		False			0.9800230379277084
HCC_low x Soskic_CD4	9_3	9		False			0.9877157900355036
HCC_low x Soskic_CD4	9_4	9		False			0.9877157900355036
HCC_low x Soskic_CD4	9_5	9		False			0.9877157900355036
HCC_low x Soskic_CD4	9_6	9		False			0.9800230379277084
HCC_low x Soskic_CD4	9_7	9		False			0.8727283179752725
HCC_low x Soskic_CD4	9_8	9		False			0.9800230379277084
HCC_low x Soskic_CD4	9_9	9		False			0.8803036071067316
